sales_order_line_key,reseller_key,customer_key,product_key,order_date_key,due_date_key,ship_date_key,sales_territory_key,order_quantity,unit_price,extended_amount,unit_price_discount_pct,product_standard_cost,total_product_cost,sales_amount
65374001,-1,15949,357,20200130,20200209,20200206.0,4,1,2319.99,2319.99,0,1265.6195,1265.6195,2319.99
65374002,-1,15949,487,20200130,20200209,20200206.0,4,1,54.99,54.99,0,20.5663,20.5663,54.99
65375001,-1,15044,583,20200130,20200209,20200206.0,9,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65375002,-1,15044,539,20200130,20200209,20200206.0,9,1,24.99,24.99,0,9.3463,9.3463,24.99
65375003,-1,15044,529,20200130,20200209,20200206.0,9,1,3.99,3.99,0,1.4923,1.4923,3.99
65375004,-1,15044,467,20200130,20200209,20200206.0,9,1,24.49,24.49,0,9.1593,9.1593,24.49
65376001,-1,21195,582,20200130,20200209,20200206.0,9,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65377001,-1,21228,580,20200130,20200209,20200206.0,9,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65377002,-1,21228,489,20200130,20200209,20200206.0,9,1,53.99,53.99,0,41.5723,41.5723,53.99
65378001,-1,26162,382,20200130,20200209,20200206.0,9,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65379001,-1,26167,386,20200130,20200209,20200206.0,9,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65380001,-1,21561,374,20200130,20200209,20200206.0,9,1,2443.35,2443.35,0,1554.9479,1554.9479,2443.35
65380002,-1,21561,540,20200130,20200209,20200206.0,9,1,32.6,32.6,0,12.1924,12.1924,32.6
65380003,-1,21561,529,20200130,20200209,20200206.0,9,1,3.99,3.99,0,1.4923,1.4923,3.99
65380004,-1,21561,467,20200130,20200209,20200206.0,9,1,24.49,24.49,0,9.1593,9.1593,24.49
65381001,-1,14262,353,20200130,20200209,20200206.0,9,1,2319.99,2319.99,0,1265.6195,1265.6195,2319.99
65381002,-1,14262,537,20200130,20200209,20200206.0,9,1,35.0,35.0,0,13.09,13.09,35.0
65381003,-1,14262,480,20200130,20200209,20200206.0,9,1,2.29,2.29,0,0.8565,0.8565,2.29
65382001,-1,14276,357,20200130,20200209,20200206.0,9,1,2319.99,2319.99,0,1265.6195,1265.6195,2319.99
65382002,-1,14276,478,20200130,20200209,20200206.0,9,1,9.99,9.99,0,3.7363,3.7363,9.99
65382003,-1,14276,477,20200130,20200209,20200206.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65382004,-1,14276,214,20200130,20200209,20200206.0,9,1,34.99,34.99,0,13.0863,13.0863,34.99
65382005,-1,14276,463,20200130,20200209,20200206.0,9,1,24.49,24.49,0,9.1593,9.1593,24.49
65383001,-1,14287,361,20200130,20200209,20200206.0,9,1,2294.99,2294.99,0,1251.9813,1251.9813,2294.99
65383002,-1,14287,487,20200130,20200209,20200206.0,9,1,54.99,54.99,0,20.5663,20.5663,54.99
65384001,-1,26610,576,20200130,20200209,20200206.0,4,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65384002,-1,26610,490,20200130,20200209,20200206.0,4,1,53.99,53.99,0,41.5723,41.5723,53.99
65385001,-1,26642,563,20200130,20200209,20200206.0,1,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65385002,-1,26642,217,20200130,20200209,20200206.0,1,1,34.99,34.99,0,13.0863,13.0863,34.99
65386001,-1,23382,606,20200130,20200209,20200206.0,4,1,539.99,539.99,0,343.6496,343.6496,539.99
65386002,-1,23382,538,20200130,20200209,20200206.0,4,1,21.49,21.49,0,8.0373,8.0373,21.49
65386003,-1,23382,529,20200130,20200209,20200206.0,4,1,3.99,3.99,0,1.4923,1.4923,3.99
65386004,-1,23382,217,20200130,20200209,20200206.0,4,1,34.99,34.99,0,13.0863,13.0863,34.99
65387001,-1,23399,606,20200130,20200209,20200206.0,4,1,539.99,539.99,0,343.6496,343.6496,539.99
65387002,-1,23399,538,20200130,20200209,20200206.0,4,1,21.49,21.49,0,8.0373,8.0373,21.49
65388001,-1,23392,584,20200130,20200209,20200206.0,4,1,539.99,539.99,0,343.6496,343.6496,539.99
65388002,-1,23392,477,20200130,20200209,20200206.0,4,1,4.99,4.99,0,1.8663,1.8663,4.99
65388003,-1,23392,479,20200130,20200209,20200206.0,4,1,8.99,8.99,0,3.3623,3.3623,8.99
65389001,-1,24189,382,20200130,20200209,20200206.0,10,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65389002,-1,24189,488,20200130,20200209,20200206.0,10,1,53.99,53.99,0,41.5723,41.5723,53.99
65390001,-1,24202,388,20200130,20200209,20200206.0,10,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65391001,-1,24025,606,20200130,20200209,20200206.0,8,1,539.99,539.99,0,343.6496,343.6496,539.99
65391002,-1,24025,479,20200130,20200209,20200206.0,8,1,8.99,8.99,0,3.3623,3.3623,8.99
65391003,-1,24025,477,20200130,20200209,20200206.0,8,1,4.99,4.99,0,1.8663,1.8663,4.99
65391004,-1,24025,463,20200130,20200209,20200206.0,8,1,24.49,24.49,0,9.1593,9.1593,24.49
65392001,-1,26038,576,20200130,20200209,20200206.0,8,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65392002,-1,26038,479,20200130,20200209,20200206.0,8,1,8.99,8.99,0,3.3623,3.3623,8.99
65392003,-1,26038,477,20200130,20200209,20200206.0,8,1,4.99,4.99,0,1.8663,1.8663,4.99
65392004,-1,26038,487,20200130,20200209,20200206.0,8,1,54.99,54.99,0,20.5663,20.5663,54.99
65392005,-1,26038,231,20200130,20200209,20200206.0,8,1,49.99,49.99,0,38.4923,38.4923,49.99
65393001,-1,28704,574,20200130,20200209,20200206.0,10,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65393002,-1,28704,214,20200130,20200209,20200206.0,10,1,34.99,34.99,0,13.0863,13.0863,34.99
65394001,-1,12353,576,20200130,20200209,20200206.0,9,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65395001,-1,12671,573,20200130,20200209,20200206.0,9,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65395002,-1,12671,477,20200130,20200209,20200206.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65395003,-1,12671,479,20200130,20200209,20200206.0,9,1,8.99,8.99,0,3.3623,3.3623,8.99
65395004,-1,12671,222,20200130,20200209,20200206.0,9,1,34.99,34.99,0,13.0863,13.0863,34.99
65396001,-1,11363,588,20200131,20200210,20200207.0,9,1,769.49,769.49,0,419.7784,419.7784,769.49
65396002,-1,11363,474,20200131,20200210,20200207.0,9,1,69.99,69.99,0,26.1763,26.1763,69.99
65396003,-1,11363,488,20200131,20200210,20200207.0,9,1,53.99,53.99,0,41.5723,41.5723,53.99
65397001,-1,26398,582,20200131,20200210,20200207.0,10,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65397002,-1,26398,479,20200131,20200210,20200207.0,10,1,8.99,8.99,0,3.3623,3.3623,8.99
65397003,-1,26398,477,20200131,20200210,20200207.0,10,1,4.99,4.99,0,1.8663,1.8663,4.99
65397004,-1,26398,214,20200131,20200210,20200207.0,10,1,34.99,34.99,0,13.0863,13.0863,34.99
65397005,-1,26398,225,20200131,20200210,20200207.0,10,1,8.99,8.99,0,6.9223,6.9223,8.99
65398001,-1,13157,535,20200131,20200210,20200207.0,9,1,24.99,24.99,0,9.3463,9.3463,24.99
65399001,-1,15153,539,20200131,20200210,20200207.0,9,1,24.99,24.99,0,9.3463,9.3463,24.99
65400001,-1,18261,485,20200131,20200210,20200207.0,9,1,21.98,21.98,0,8.2205,8.2205,21.98
65400002,-1,18261,487,20200131,20200210,20200207.0,9,1,54.99,54.99,0,20.5663,20.5663,54.99
65401001,-1,26425,474,20200131,20200210,20200207.0,9,1,69.99,69.99,0,26.1763,26.1763,69.99
65402001,-1,15025,530,20200131,20200210,20200207.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65402002,-1,15025,479,20200131,20200210,20200207.0,9,1,8.99,8.99,0,3.3623,3.3623,8.99
65402003,-1,15025,477,20200131,20200210,20200207.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65402004,-1,15025,214,20200131,20200210,20200207.0,9,1,34.99,34.99,0,13.0863,13.0863,34.99
65402005,-1,15025,228,20200131,20200210,20200207.0,9,1,49.99,49.99,0,38.4923,38.4923,49.99
65403001,-1,14674,228,20200131,20200210,20200207.0,9,1,49.99,49.99,0,38.4923,38.4923,49.99
65404001,-1,18147,361,20200131,20200210,20200207.0,10,1,2294.99,2294.99,0,1251.9813,1251.9813,2294.99
65404002,-1,18147,477,20200131,20200210,20200207.0,10,1,4.99,4.99,0,1.8663,1.8663,4.99
65404003,-1,18147,478,20200131,20200210,20200207.0,10,1,9.99,9.99,0,3.7363,3.7363,9.99
65404004,-1,18147,487,20200131,20200210,20200207.0,10,1,54.99,54.99,0,20.5663,20.5663,54.99
65405001,-1,22433,580,20200131,20200210,20200207.0,10,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65405002,-1,22433,529,20200131,20200210,20200207.0,10,1,3.99,3.99,0,1.4923,1.4923,3.99
65405003,-1,22433,539,20200131,20200210,20200207.0,10,1,24.99,24.99,0,9.3463,9.3463,24.99
65405004,-1,22433,214,20200131,20200210,20200207.0,10,1,34.99,34.99,0,13.0863,13.0863,34.99
65406001,-1,12982,225,20200131,20200210,20200207.0,4,1,8.99,8.99,0,6.9223,6.9223,8.99
65407001,-1,29218,529,20200131,20200210,20200207.0,1,1,3.99,3.99,0,1.4923,1.4923,3.99
65407002,-1,29218,539,20200131,20200210,20200207.0,1,1,24.99,24.99,0,9.3463,9.3463,24.99
65407003,-1,29218,481,20200131,20200210,20200207.0,1,1,8.99,8.99,0,3.3623,3.3623,8.99
65408001,-1,11223,539,20200131,20200210,20200207.0,6,1,24.99,24.99,0,9.3463,9.3463,24.99
65408002,-1,11223,480,20200131,20200210,20200207.0,6,1,2.29,2.29,0,0.8565,0.8565,2.29
65409001,-1,14332,539,20200131,20200210,20200207.0,6,1,24.99,24.99,0,9.3463,9.3463,24.99
65410001,-1,13318,541,20200131,20200210,20200207.0,6,1,28.99,28.99,0,10.8423,10.8423,28.99
65410002,-1,13318,530,20200131,20200210,20200207.0,6,1,4.99,4.99,0,1.8663,1.8663,4.99
65410003,-1,13318,467,20200131,20200210,20200207.0,6,1,24.49,24.49,0,9.1593,9.1593,24.49
65411001,-1,23030,536,20200131,20200210,20200207.0,1,1,29.99,29.99,0,11.2163,11.2163,29.99
65412001,-1,23149,536,20200131,20200210,20200207.0,4,1,29.99,29.99,0,11.2163,11.2163,29.99
65412002,-1,23149,480,20200131,20200210,20200207.0,4,1,2.29,2.29,0,0.8565,0.8565,2.29
65413001,-1,19700,476,20200131,20200210,20200207.0,4,1,69.99,69.99,0,26.1763,26.1763,69.99
65413002,-1,19700,231,20200131,20200210,20200207.0,4,1,49.99,49.99,0,38.4923,38.4923,49.99
65414001,-1,20754,225,20200131,20200210,20200207.0,4,1,8.99,8.99,0,6.9223,6.9223,8.99
65414002,-1,20754,476,20200131,20200210,20200207.0,4,1,69.99,69.99,0,26.1763,26.1763,69.99
65415001,-1,18989,475,20200131,20200210,20200207.0,4,1,69.99,69.99,0,26.1763,26.1763,69.99
65415002,-1,18989,471,20200131,20200210,20200207.0,4,1,63.5,63.5,0,23.749,23.749,63.5
65416001,-1,17607,477,20200131,20200210,20200207.0,4,1,4.99,4.99,0,1.8663,1.8663,4.99
65416002,-1,17607,228,20200131,20200210,20200207.0,4,1,49.99,49.99,0,38.4923,38.4923,49.99
65417001,-1,15947,528,20200131,20200210,20200207.0,4,1,4.99,4.99,0,1.8663,1.8663,4.99
65417002,-1,15947,480,20200131,20200210,20200207.0,4,1,2.29,2.29,0,0.8565,0.8565,2.29
65418001,-1,14907,528,20200131,20200210,20200207.0,4,1,4.99,4.99,0,1.8663,1.8663,4.99
65418002,-1,14907,480,20200131,20200210,20200207.0,4,1,2.29,2.29,0,0.8565,0.8565,2.29
65418003,-1,14907,483,20200131,20200210,20200207.0,4,1,120.0,120.0,0,44.88,44.88,120.0
65419001,-1,15745,528,20200131,20200210,20200207.0,1,1,4.99,4.99,0,1.8663,1.8663,4.99
65419002,-1,15745,214,20200131,20200210,20200207.0,1,1,34.99,34.99,0,13.0863,13.0863,34.99
65419003,-1,15745,228,20200131,20200210,20200207.0,1,1,49.99,49.99,0,38.4923,38.4923,49.99
65420001,-1,15966,528,20200131,20200210,20200207.0,1,1,4.99,4.99,0,1.8663,1.8663,4.99
65421001,-1,14250,485,20200131,20200210,20200207.0,4,1,21.98,21.98,0,8.2205,8.2205,21.98
65421002,-1,14250,481,20200131,20200210,20200207.0,4,1,8.99,8.99,0,3.3623,3.3623,8.99
65422001,-1,21547,539,20200131,20200210,20200207.0,10,1,24.99,24.99,0,9.3463,9.3463,24.99
65422002,-1,21547,529,20200131,20200210,20200207.0,10,1,3.99,3.99,0,1.4923,1.4923,3.99
65422003,-1,21547,222,20200131,20200210,20200207.0,10,1,34.99,34.99,0,13.0863,13.0863,34.99
65422004,-1,21547,225,20200131,20200210,20200207.0,10,1,8.99,8.99,0,6.9223,6.9223,8.99
65423001,-1,13300,485,20200131,20200210,20200207.0,1,1,21.98,21.98,0,8.2205,8.2205,21.98
65423002,-1,13300,478,20200131,20200210,20200207.0,1,1,9.99,9.99,0,3.7363,3.7363,9.99
65423003,-1,13300,225,20200131,20200210,20200207.0,1,1,8.99,8.99,0,6.9223,6.9223,8.99
65423004,-1,13300,477,20200131,20200210,20200207.0,1,1,4.99,4.99,0,1.8663,1.8663,4.99
65424001,-1,13816,540,20200131,20200210,20200207.0,10,1,32.6,32.6,0,12.1924,12.1924,32.6
65424002,-1,13816,529,20200131,20200210,20200207.0,10,1,3.99,3.99,0,1.4923,1.4923,3.99
65424003,-1,13816,482,20200131,20200210,20200207.0,10,1,8.99,8.99,0,3.3623,3.3623,8.99
65425001,-1,23916,529,20200131,20200210,20200207.0,8,1,3.99,3.99,0,1.4923,1.4923,3.99
65426001,-1,21043,477,20200131,20200210,20200207.0,8,1,4.99,4.99,0,1.8663,1.8663,4.99
65426002,-1,21043,217,20200131,20200210,20200207.0,8,1,34.99,34.99,0,13.0863,13.0863,34.99
65427001,-1,20810,529,20200131,20200210,20200207.0,7,1,3.99,3.99,0,1.4923,1.4923,3.99
65427002,-1,20810,480,20200131,20200210,20200207.0,7,1,2.29,2.29,0,0.8565,0.8565,2.29
65428001,-1,24151,477,20200131,20200210,20200207.0,10,1,4.99,4.99,0,1.8663,1.8663,4.99
65428002,-1,24151,491,20200131,20200210,20200207.0,10,1,53.99,53.99,0,41.5723,41.5723,53.99
65429001,-1,20964,529,20200131,20200210,20200207.0,7,1,3.99,3.99,0,1.4923,1.4923,3.99
65429002,-1,20964,214,20200131,20200210,20200207.0,7,1,34.99,34.99,0,13.0863,13.0863,34.99
65430001,-1,13191,485,20200131,20200210,20200207.0,4,1,21.98,21.98,0,8.2205,8.2205,21.98
65430002,-1,13191,463,20200131,20200210,20200207.0,4,1,24.49,24.49,0,9.1593,9.1593,24.49
65431001,-1,15739,355,20200131,20200210,20200207.0,4,1,2319.99,2319.99,0,1265.6195,1265.6195,2319.99
65431002,-1,15739,537,20200131,20200210,20200207.0,4,1,35.0,35.0,0,13.09,13.09,35.0
65431003,-1,15739,480,20200131,20200210,20200207.0,4,1,2.29,2.29,0,0.8565,0.8565,2.29
65432001,-1,15983,363,20200131,20200210,20200207.0,4,1,2294.99,2294.99,0,1251.9813,1251.9813,2294.99
65432002,-1,15983,485,20200131,20200210,20200207.0,4,1,21.98,21.98,0,8.2205,8.2205,21.98
65432003,-1,15983,214,20200131,20200210,20200207.0,4,1,34.99,34.99,0,13.0863,13.0863,34.99
65433001,-1,15944,361,20200131,20200210,20200207.0,1,1,2294.99,2294.99,0,1251.9813,1251.9813,2294.99
65433002,-1,15944,485,20200131,20200210,20200207.0,1,1,21.98,21.98,0,8.2205,8.2205,21.98
65433003,-1,15944,478,20200131,20200210,20200207.0,1,1,9.99,9.99,0,3.7363,3.7363,9.99
65433004,-1,15944,477,20200131,20200210,20200207.0,1,1,4.99,4.99,0,1.8663,1.8663,4.99
65433005,-1,15944,483,20200131,20200210,20200207.0,1,1,120.0,120.0,0,44.88,44.88,120.0
65434001,-1,27159,569,20200131,20200210,20200207.0,7,1,742.35,742.35,0,461.4448,461.4448,742.35
65434002,-1,27159,477,20200131,20200210,20200207.0,7,1,4.99,4.99,0,1.8663,1.8663,4.99
65434003,-1,27159,479,20200131,20200210,20200207.0,7,1,8.99,8.99,0,3.3623,3.3623,8.99
65434004,-1,27159,214,20200131,20200210,20200207.0,7,1,34.99,34.99,0,13.0863,13.0863,34.99
65435001,-1,25619,579,20200131,20200210,20200207.0,7,1,1214.85,1214.85,0,755.1508,755.1508,1214.85
65435002,-1,25619,237,20200131,20200210,20200207.0,7,1,49.99,49.99,0,38.4923,38.4923,49.99
65435003,-1,25619,225,20200131,20200210,20200207.0,7,1,8.99,8.99,0,6.9223,6.9223,8.99
65436001,-1,25829,386,20200131,20200210,20200207.0,9,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65436002,-1,25829,237,20200131,20200210,20200207.0,9,1,49.99,49.99,0,38.4923,38.4923,49.99
65436003,-1,25829,463,20200131,20200210,20200207.0,9,1,24.49,24.49,0,9.1593,9.1593,24.49
65437001,-1,17911,382,20200131,20200210,20200207.0,9,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65438001,-1,29182,604,20200131,20200210,20200207.0,9,1,539.99,539.99,0,343.6496,343.6496,539.99
65439001,-1,24241,606,20200131,20200210,20200207.0,9,1,539.99,539.99,0,343.6496,343.6496,539.99
65439002,-1,24241,477,20200131,20200210,20200207.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65439003,-1,24241,479,20200131,20200210,20200207.0,9,1,8.99,8.99,0,3.3623,3.3623,8.99
65440001,-1,24169,584,20200131,20200210,20200207.0,9,1,539.99,539.99,0,343.6496,343.6496,539.99
65440002,-1,24169,479,20200131,20200210,20200207.0,9,1,8.99,8.99,0,3.3623,3.3623,8.99
65440003,-1,24169,477,20200131,20200210,20200207.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65441001,-1,24177,584,20200131,20200210,20200207.0,9,1,539.99,539.99,0,343.6496,343.6496,539.99
65442001,-1,14322,357,20200131,20200210,20200207.0,9,1,2319.99,2319.99,0,1265.6195,1265.6195,2319.99
65443001,-1,18276,376,20200131,20200210,20200207.0,9,1,2443.35,2443.35,0,1554.9479,1554.9479,2443.35
65443002,-1,18276,214,20200131,20200210,20200207.0,9,1,34.99,34.99,0,13.0863,13.0863,34.99
65443003,-1,18276,231,20200131,20200210,20200207.0,9,1,49.99,49.99,0,38.4923,38.4923,49.99
65444001,-1,14261,357,20200131,20200210,20200207.0,9,1,2319.99,2319.99,0,1265.6195,1265.6195,2319.99
65444002,-1,14261,217,20200131,20200210,20200207.0,9,1,34.99,34.99,0,13.0863,13.0863,34.99
65445001,-1,26534,573,20200131,20200210,20200207.0,4,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65445002,-1,26534,217,20200131,20200210,20200207.0,4,1,34.99,34.99,0,13.0863,13.0863,34.99
65446001,-1,26727,561,20200131,20200210,20200207.0,1,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65446002,-1,26727,477,20200131,20200210,20200207.0,1,1,4.99,4.99,0,1.8663,1.8663,4.99
65446003,-1,26727,479,20200131,20200210,20200207.0,1,1,8.99,8.99,0,3.3623,3.3623,8.99
65446004,-1,26727,222,20200131,20200210,20200207.0,1,1,34.99,34.99,0,13.0863,13.0863,34.99
65447001,-1,21343,384,20200131,20200210,20200207.0,4,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65447002,-1,21343,228,20200131,20200210,20200207.0,4,1,49.99,49.99,0,38.4923,38.4923,49.99
65448001,-1,20007,384,20200131,20200210,20200207.0,6,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65449001,-1,20858,390,20200131,20200210,20200207.0,7,1,1120.49,1120.49,0,713.0798,713.0798,1120.49
65449002,-1,20858,222,20200131,20200210,20200207.0,7,1,34.99,34.99,0,13.0863,13.0863,34.99
65450001,-1,27789,584,20200131,20200210,20200207.0,10,1,539.99,539.99,0,343.6496,343.6496,539.99
65450002,-1,27789,479,20200131,20200210,20200207.0,10,1,8.99,8.99,0,3.3623,3.3623,8.99
65450003,-1,27789,477,20200131,20200210,20200207.0,10,1,4.99,4.99,0,1.8663,1.8663,4.99
65451001,-1,11488,561,20200131,20200210,20200207.0,10,1,2384.07,2384.07,0,1481.9379,1481.9379,2384.07
65451002,-1,11488,225,20200131,20200210,20200207.0,10,1,8.99,8.99,0,6.9223,6.9223,8.99
65452001,-1,22429,581,20200201,20200211,20200208.0,10,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65452002,-1,22429,477,20200201,20200211,20200208.0,10,1,4.99,4.99,0,1.8663,1.8663,4.99
65452003,-1,22429,479,20200201,20200211,20200208.0,10,1,8.99,8.99,0,3.3623,3.3623,8.99
65452004,-1,22429,489,20200201,20200211,20200208.0,10,1,53.99,53.99,0,41.5723,41.5723,53.99
65452005,-1,22429,225,20200201,20200211,20200208.0,10,1,8.99,8.99,0,6.9223,6.9223,8.99
65453001,-1,25635,580,20200201,20200211,20200208.0,8,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65453002,-1,25635,491,20200201,20200211,20200208.0,8,1,53.99,53.99,0,41.5723,41.5723,53.99
65454001,-1,17945,582,20200201,20200211,20200208.0,8,1,1700.99,1700.99,0,1082.51,1082.51,1700.99
65454002,-1,17945,463,20200201,20200211,20200208.0,8,1,24.49,24.49,0,9.1593,9.1593,24.49
65454003,-1,17945,488,20200201,20200211,20200208.0,8,1,53.99,53.99,0,41.5723,41.5723,53.99
65455001,-1,18171,363,20200201,20200211,20200208.0,8,1,2294.99,2294.99,0,1251.9813,1251.9813,2294.99
65455002,-1,18171,478,20200201,20200211,20200208.0,8,1,9.99,9.99,0,3.7363,3.7363,9.99
65455003,-1,18171,225,20200201,20200211,20200208.0,8,1,8.99,8.99,0,6.9223,6.9223,8.99
65455004,-1,18171,477,20200201,20200211,20200208.0,8,1,4.99,4.99,0,1.8663,1.8663,4.99
65456001,-1,12138,484,20200201,20200211,20200208.0,1,1,7.95,7.95,0,2.9733,2.9733,7.95
65457001,-1,20604,536,20200201,20200211,20200208.0,9,1,29.99,29.99,0,11.2163,11.2163,29.99
65457002,-1,20604,473,20200201,20200211,20200208.0,9,1,63.5,63.5,0,23.749,23.749,63.5
65458001,-1,21880,528,20200201,20200211,20200208.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65458002,-1,21880,537,20200201,20200211,20200208.0,9,1,35.0,35.0,0,13.09,13.09,35.0
65459001,-1,27708,530,20200201,20200211,20200208.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65459002,-1,27708,465,20200201,20200211,20200208.0,9,1,24.49,24.49,0,9.1593,9.1593,24.49
65459003,-1,27708,217,20200201,20200211,20200208.0,9,1,34.99,34.99,0,13.0863,13.0863,34.99
65460001,-1,11079,477,20200201,20200211,20200208.0,9,1,4.99,4.99,0,1.8663,1.8663,4.99
65460002,-1,11079,479,20200201,20200211,20200208.0,9,1,8.99,8.99,0,3.3623,3.3623,8.99
65460003,-1,11079,225,20200201,20200211,20200208.0,9,1,8.99,8.99,0,6.9223,6.9223,8.99
65461001,-1,16621,529,20200201,20200211,20200208.0,9,1,3.99,3.99,0,1.4923,1.4923,3.99
65461002,-1,16621,540,20200201,20200211,20200208.0,9,1,32.6,32.6,0,12.1924,12.1924,32.6
65462001,-1,14203,376,20200201,20200211,20200208.0,7,1,2443.35,2443.35,0,1554.9479,1554.9479,2443.35
65462002,-1,14203,540,20200201,20200211,20200208.0,7,1,32.6,32.6,0,12.1924,12.1924,32.6
65462003,-1,14203,529,20200201,20200211,20200208.0,7,1,3.99,3.99,0,1.4923,1.4923,3.99
65463001,-1,17972,594,20200201,20200211,20200208.0,10,1,564.99,564.99,0,308.2179,308.2179,564.99
65463002,-1,17972,478,20200201,20200211,20200208.0,10,1,9.99,9.99,0,3.7363,3.7363,9.99
65463003,-1,17972,214,20200201,20200211,20200208.0,10,1,34.99,34.99,0,13.0863,13.0863,34.99
65464001,-1,22679,597,20200201,20200211,20200208.0,8,1,539.99,539.99,0,294.5797,294.5797,539.99
65464002,-1,22679,485,20200201,20200211,20200208.0,8,1,21.98,21.98,0,8.2205,8.2205,21.98
65464003,-1,22679,231,20200201,20200211,20200208.0,8,1,49.99,49.99,0,38.4923,38.4923,49.99
65465001,-1,11262,535,20200201,20200211,20200208.0,6,1,24.99,24.99,0,9.3463,9.3463,24.99
65465002,-1,11262,480,20200201,20200211,20200208.0,6,1,2.29,2.29,0,0.8565,0.8565,2.29
65465003,-1,11262,484,20200201,20200211,20200208.0,6,1,7.95,7.95,0,2.9733,2.9733,7.95
65466001,-1,12880,541,20200201,20200211,20200208.0,6,1,28.99,28.99,0,10.8423,10.8423,28.99
65466002,-1,12880,530,20200201,20200211,20200208.0,6,1,4.99,4.99,0,1.8663,1.8663,4.99
65467001,-1,25260,540,20200201,20200211,20200208.0,1,1,32.6,32.6,0,12.1924,12.1924,32.6
65467002,-1,25260,480,20200201,20200211,20200208.0,1,1,2.29,2.29,0,0.8565,0.8565,2.29
65468001,-1,24767,529,20200201,20200211,20200208.0,1,1,3.99,3.99,0,1.4923,1.4923,3.99
65468002,-1,24767,540,20200201,20200211,20200208.0,1,1,32.6,32.6,0,12.1924,12.1924,32.6
65468003,-1,24767,231,20200201,20200211,20200208.0,1,1,49.99,49.99,0,38.4923,38.4923,49.99
65469001,-1,24439,529,20200201,20200211,20200208.0,1,1,3.99,3.99,0,1.4923,1.4923,3.99
65469002,-1,24439,540,20200201,20200211,20200208.0,1,1,32.6,32.6,0,12.1924,12.1924,32.6
65469003,-1,24439,214,20200201,20200211,20200208.0,1,1,34.99,34.99,0,13.0863,13.0863,34.99
65470001,-1,11711,535,20200201,20200211,20200208.0,6,1,24.99,24.99,0,9.3463,9.3463,24.99
65470002,-1,11711,528,20200201,20200211,20200208.0,6,1,4.99,4.99,0,1.8663,1.8663,4.99
65470003,-1,11711,481,20200201,20200211,20200208.0,6,1,8.99,8.99,0,3.3623,3.3623,8.99
65471001,-1,11711,529,20200201,20200211,20200208.0,6,1,3.99,3.99,0,1.4923,1.4923,3.99
65471002,-1,11711,540,20200201,20200211,20200208.0,6,1,32.6,32.6,0,12.1924,12.1924,32.6
65471003,-1,11711,463,20200201,20200211,20200208.0,6,1,24.49,24.49,0,9.1593,9.1593,24.49
65472001,-1,23133,528,20200201,20200211,20200208.0,4,1,4.99,4.99,0,1.8663,1.8663,4.99
65472002,-1,23133,536,20200201,20200211,20200208.0,4,1,29.99,29.99,0,11.2163,11.2163,29.99
65472003,-1,23133,222,20200201,20200211,20200208.0,4,1,34.99,34.99,0,13.0863,13.0863,34.99
65473001,-1,13423,478,20200201,20200211,20200208.0,6,1,9.99,9.99,0,3.7363,3.7363,9.99
65473002,-1,13423,477,20200201,20200211,20200208.0,6,1,4.99,4.99,0,1.8663,1.8663,4.99
65473003,-1,13423,487,20200201,20200211,20200208.0,6,1,54.99,54.99,0,20.5663,20.5663,54.99
65473004,-1,13423,228,20200201,20200211,20200208.0,6,1,49.99,49.99,0,38.4923,38.4923,49.99
65474001,-1,18235,477,20200201,20200211,20200208.0,4,1,4.99,4.99,0,1.8663,1.8663,4.99
65474002,-1,18235,217,20200201,20200211,20200208.0,4,1,34.99,34.99,0,13.0863,13.0863,34.99
